Player,Season,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Int,Fumbles,FumblesLost,PPR,Rank,Avg Pick,rookie_season,No.,Round,Pick,College,current_yr,FPPG
Demaryius Thomas,2013,DEN,WR,26,16,16,142.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,14.0,0.0,1.0,0.0,319.0,22,25.49,2010.0,1,1,22,Georgia Tech,4.0,19.9375
Demaryius Thomas,2014,DEN,WR,27,16,16,184.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.0,11.0,0.0,0.0,0.0,338.9,7,11.47,2010.0,1,1,22,Georgia Tech,5.0,21.18125
Demaryius Thomas,2015,DEN,WR,28,16,16,177.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.0,6.0,0.0,2.0,2.0,267.4,9,15.58,2010.0,1,1,22,Georgia Tech,6.0,16.7125
Demaryius Thomas,2016,DEN,WR,29,16,16,144.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,5.0,0.0,2.0,2.0,224.3,29,31.3,2010.0,1,1,22,Georgia Tech,7.0,14.01875
Demaryius Thomas,2017,DEN,WR,30,16,16,140.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,5.0,0.0,1.0,1.0,205.9,31,32.47,2010.0,1,1,22,Georgia Tech,8.0,12.86875
Demaryius Thomas,2019,NYJ,WR,32,11,10,58.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,1.0,0.0,0.0,0.0,85.30000000000001,342,169.24,2010.0,1,1,22,Georgia Tech,10.0,7.754545454545456
Calvin Johnson,2013,DET,WR,28,14,14,156.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,12.0,0.0,1.0,1.0,303.20000000000005,4,8.6,2007.0,1,1,2,Georgia Tech,7.0,21.657142857142862
Calvin Johnson,2014,DET,WR,29,13,13,128.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.0,8.0,0.0,0.0,0.0,226.7,3,7.19,2007.0,1,1,2,Georgia Tech,8.0,17.43846153846154
Calvin Johnson,2015,DET,WR,30,16,16,149.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.0,9.0,0.0,1.0,1.0,261.4,11,17.57,2007.0,1,1,2,Georgia Tech,9.0,16.3375
A.J. Green,2013,CIN,WR,25,16,16,178.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.0,11.0,0.0,1.0,0.0,306.6,13,17.41,2011.0,1,1,4,Georgia,3.0,19.1625
A.J. Green,2014,CIN,WR,26,13,13,117.0,69.0,0.0,0.0,0.0,2.0,0.0,2.0,1041.0,6.0,0.0,3.0,2.0,205.3,9,13.9,2011.0,1,1,4,Georgia,4.0,15.792307692307693
A.J. Green,2015,CIN,WR,27,16,16,132.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.0,10.0,0.0,1.0,1.0,273.70000000000005,14,21.05,2011.0,1,1,4,Georgia,5.0,17.106250000000003
A.J. Green,2016,CIN,WR,28,10,10,100.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0,4.0,0.0,0.0,0.0,186.4,4,9.49,2011.0,1,1,4,Georgia,6.0,18.64
A.J. Green,2017,CIN,WR,29,16,16,143.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,8.0,0.0,2.0,2.0,226.8,7,11.39,2011.0,1,1,4,Georgia,7.0,14.175
A.J. Green,2018,CIN,WR,30,9,9,77.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,6.0,0.0,2.0,1.0,149.4,20,20.45,2011.0,1,1,4,Georgia,8.0,16.6
A.J. Green,2020,CIN,WR,32,16,14,104.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,2.0,0.0,0.0,0.0,111.30000000000001,65,61.9,2011.0,1,1,4,Georgia,10.0,6.956250000000001
A.J. Green,2021,ARI,WR,33,16,9,92.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,3.0,0.0,0.0,0.0,156.8,262,160.04,2011.0,1,1,4,Georgia,11.0,9.8
A.J. Green,2022,ARI,WR,34,15,10,47.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,2.0,0.0,0.0,0.0,59.6,295,170.43,2011.0,1,1,4,Georgia,12.0,3.9733333333333336
Brandon Marshall,2013,CHI,WR,29,16,16,164.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.0,12.0,0.0,0.0,0.0,301.5,14,19.76,2006.0,16,4,22,Central Florida,8.0,18.84375
Brandon Marshall,2014,CHI,WR,30,13,13,106.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,8.0,0.0,1.0,1.0,179.10000000000002,11,16.82,2006.0,16,4,22,Central Florida,9.0,13.77692307692308
Brandon Marshall,2015,NYJ,WR,31,16,16,173.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,14.0,0.0,3.0,2.0,339.20000000000005,55,54.85,2006.0,16,4,22,Central Florida,10.0,21.200000000000003
Brandon Marshall,2016,NYJ,WR,32,15,15,128.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,3.0,0.0,0.0,0.0,155.8,15,20.42,2006.0,16,4,22,Central Florida,11.0,10.386666666666667
Brandon Marshall,2017,NYG,WR,33,5,5,33.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,33.4,69,71.21,2006.0,16,4,22,Central Florida,12.0,6.68
Antonio Brown,2013,PIT,WR,25,16,14,167.0,110.0,15.0,0.0,1.0,4.0,0.0,7.0,1499.0,8.0,0.0,1.0,0.0,308.9,57,57.95,2010.0,22,6,26,Central Michigan,4.0,19.30625
Antonio Brown,2014,PIT,WR,26,16,16,181.0,129.0,20.0,1.0,2.0,13.0,0.0,4.0,1698.0,13.0,0.0,2.0,2.0,378.90000000000003,18,23.27,2010.0,22,6,26,Central Michigan,5.0,23.681250000000002
Antonio Brown,2015,PIT,WR,27,16,16,193.0,136.0,0.0,0.0,0.0,28.0,0.0,3.0,1834.0,10.0,0.0,3.0,2.0,378.20000000000005,5,10.64,2010.0,22,6,26,Central Michigan,6.0,23.637500000000003
Antonio Brown,2016,PIT,WR,28,15,15,154.0,106.0,0.0,0.0,0.0,9.0,0.0,3.0,1284.0,12.0,0.0,0.0,0.0,307.3,1,4.55,2010.0,22,6,26,Central Michigan,7.0,20.486666666666668
Antonio Brown,2017,PIT,WR,29,14,14,163.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.0,9.0,0.0,4.0,0.0,308.3,2,6.12,2010.0,22,6,26,Central Michigan,8.0,22.021428571428572
Antonio Brown,2018,PIT,WR,30,15,15,168.0,104.0,0.0,0.0,1.0,0.0,0.0,0.0,1297.0,15.0,0.0,0.0,0.0,323.70000000000005,5,5.69,2010.0,22,6,26,Central Michigan,9.0,21.580000000000002
Antonio Brown,2020,TBB,WR,32,8,4,62.0,45.0,0.0,0.0,0.0,-2.0,0.0,2.0,483.0,4.0,0.0,0.0,0.0,117.1,316,180.44,2010.0,22,6,26,Central Michigan,11.0,14.6375
Dez Bryant,2013,DAL,WR,25,16,16,159.0,93.0,0.0,0.0,0.0,1.0,0.0,1.0,1233.0,13.0,0.0,3.0,1.0,292.4,12,17.2,2010.0,2,1,24,Oklahoma State,4.0,18.275
Dez Bryant,2014,DAL,WR,26,16,16,136.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,16.0,0.0,0.0,0.0,316.0,8,12.74,2010.0,2,1,24,Oklahoma State,5.0,19.75
Dez Bryant,2015,DAL,WR,27,9,9,72.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,3.0,0.0,0.0,0.0,89.1,6,12.75,2010.0,2,1,24,Oklahoma State,6.0,9.899999999999999
Dez Bryant,2016,DAL,WR,28,13,13,96.0,50.0,10.0,1.0,1.0,0.0,0.0,0.0,796.0,8.0,0.0,1.0,1.0,180.0,7,13.24,2010.0,2,1,24,Oklahoma State,7.0,13.846153846153847
Dez Bryant,2017,DAL,WR,29,16,16,132.0,69.0,0.0,0.0,0.0,-4.0,0.0,1.0,838.0,6.0,0.0,1.0,1.0,186.4,16,21.0,2010.0,2,1,24,Oklahoma State,8.0,11.65
Alshon Jeffery,2013,CHI,WR,23,16,14,148.0,89.0,0.0,0.0,0.0,105.0,0.0,16.0,1421.0,7.0,0.0,3.0,1.0,281.6,165,120.17,2012.0,7,2,13,South Carolina,2.0,17.6
Alshon Jeffery,2014,CHI,WR,24,16,16,145.0,85.0,0.0,0.0,0.0,33.0,0.0,6.0,1133.0,10.0,0.0,1.0,0.0,261.6,24,27.41,2012.0,7,2,13,South Carolina,3.0,16.35
Alshon Jeffery,2015,CHI,WR,25,9,8,94.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,4.0,0.0,1.0,0.0,158.7,24,31.04,2012.0,7,2,13,South Carolina,4.0,17.633333333333333
Alshon Jeffery,2016,CHI,WR,26,12,12,94.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,2.0,0.0,0.0,0.0,146.10000000000002,20,25.14,2012.0,7,2,13,South Carolina,5.0,12.175000000000002
Alshon Jeffery,2017,PHI,WR,27,16,16,120.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,9.0,0.0,0.0,0.0,189.9,37,39.4,2012.0,7,2,13,South Carolina,6.0,11.86875
Alshon Jeffery,2018,PHI,WR,28,13,13,92.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,6.0,0.0,1.0,0.0,185.3,56,56.32,2012.0,7,2,13,South Carolina,7.0,14.253846153846155
Alshon Jeffery,2019,PHI,WR,29,10,10,73.0,43.0,0.0,0.0,0.0,2.0,1.0,1.0,490.0,4.0,0.0,0.0,0.0,122.2,59,59.88,2012.0,7,2,13,South Carolina,8.0,12.22
Alshon Jeffery,2020,PHI,WR,30,7,2,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1.0,0.0,0.0,0.0,23.5,289,173.78,2012.0,7,2,13,South Carolina,9.0,3.357142857142857
Eric Decker,2013,DEN,WR,26,16,16,136.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,11.0,0.0,2.0,1.0,279.8,58,58.91,2010.0,9,3,23,Minnesota,4.0,17.4875
Eric Decker,2014,NYJ,WR,27,15,15,115.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,5.0,0.0,0.0,0.0,200.2,75,74.87,2010.0,9,3,23,Minnesota,5.0,13.346666666666666
Eric Decker,2015,NYJ,WR,28,15,13,132.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,12.0,0.0,1.0,1.0,252.7,101,97.0,2010.0,9,3,23,Minnesota,6.0,16.846666666666668
Eric Decker,2016,NYJ,WR,29,3,3,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,2.0,0.0,0.0,0.0,40.400000000000006,48,48.99,2010.0,9,3,23,Minnesota,7.0,13.466666666666669
Eric Decker,2017,TEN,WR,30,16,8,83.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,563.0,1.0,0.0,0.0,0.0,116.30000000000001,107,98.42,2010.0,9,3,23,Minnesota,8.0,7.268750000000001
DeSean Jackson,2013,PHI,WR,27,16,16,126.0,82.0,0.0,0.0,0.0,2.0,0.0,3.0,1332.0,9.0,0.0,1.0,0.0,269.4,70,69.44,2008.0,7,2,18,California,6.0,16.8375
DeSean Jackson,2014,WAS,WR,28,15,13,95.0,56.0,0.0,0.0,0.0,7.0,0.0,4.0,1169.0,6.0,0.0,0.0,0.0,209.60000000000002,48,52.74,2008.0,7,2,18,California,7.0,13.973333333333334
DeSean Jackson,2015,WAS,WR,29,9,9,49.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,4.0,0.0,1.0,1.0,104.80000000000001,65,63.12,2008.0,7,2,18,California,8.0,11.644444444444446
DeSean Jackson,2016,WAS,WR,30,15,15,100.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,4.0,0.0,0.0,0.0,180.5,82,77.67,2008.0,7,2,18,California,9.0,12.033333333333333
DeSean Jackson,2017,TBB,WR,31,14,13,90.0,50.0,0.0,0.0,0.0,38.0,0.0,3.0,668.0,3.0,0.0,0.0,0.0,138.60000000000002,86,85.56,2008.0,7,2,18,California,10.0,9.900000000000002
DeSean Jackson,2018,TBB,WR,32,12,10,74.0,41.0,0.0,0.0,0.0,29.0,1.0,6.0,774.0,4.0,0.0,0.0,0.0,151.3,223,143.34,2008.0,7,2,18,California,11.0,12.608333333333334
DeSean Jackson,2019,PHI,WR,33,3,3,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,2.0,0.0,0.0,0.0,36.9,188,120.1,2008.0,7,2,18,California,12.0,12.299999999999999
DeSean Jackson,2020,PHI,WR,34,5,5,26.0,14.0,0.0,0.0,0.0,12.0,0.0,1.0,236.0,1.0,0.0,0.0,0.0,44.8,210,140.31,2008.0,7,2,18,California,13.0,8.959999999999999
Jordy Nelson,2013,GBP,WR,28,16,16,127.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0,8.0,0.0,0.0,0.0,264.4,52,51.99,2008.0,3,2,5,Kansas State,6.0,16.525
Jordy Nelson,2014,GBP,WR,29,16,16,151.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.0,13.0,0.0,0.0,0.0,327.9,19,23.42,2008.0,3,2,5,Kansas State,7.0,20.49375
Jordy Nelson,2016,GBP,WR,31,16,16,152.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.0,14.0,0.0,1.0,1.0,304.7,25,28.78,2008.0,3,2,5,Kansas State,9.0,19.04375
Jordy Nelson,2017,GBP,WR,32,15,15,88.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,6.0,0.0,0.0,0.0,137.2,11,17.09,2008.0,3,2,5,Kansas State,10.0,9.146666666666667
Jordy Nelson,2018,LVR,WR,33,15,14,88.0,63.0,0.0,0.0,0.0,-2.0,0.0,1.0,739.0,3.0,0.0,1.0,0.0,154.7,76,74.29,2008.0,3,2,5,Kansas State,11.0,10.313333333333333
Andre Johnson,2013,HOU,WR,32,16,16,181.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.0,5.0,0.0,0.0,0.0,279.70000000000005,26,29.71,2003.0,2,1,3,Miami (FL),11.0,17.481250000000003
Andre Johnson,2014,HOU,WR,33,15,15,146.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,3.0,0.0,3.0,3.0,190.60000000000002,34,39.67,2003.0,2,1,3,Miami (FL),12.0,12.706666666666669
Andre Johnson,2015,IND,WR,34,16,14,77.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,4.0,0.0,0.0,0.0,115.30000000000001,39,44.46,2003.0,2,1,3,Miami (FL),13.0,7.206250000000001
Pierre Garcon,2013,WAS,WR,27,16,16,181.0,113.0,0.0,0.0,0.0,19.0,0.0,2.0,1346.0,5.0,0.0,1.0,1.0,277.5,54,55.08,2008.0,28,6,39,Mount Union,6.0,17.34375
Pierre Garcon,2014,WAS,WR,28,16,14,105.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,752.0,3.0,0.0,0.0,0.0,161.2,32,37.6,2008.0,28,6,39,Mount Union,7.0,10.075
Pierre Garcon,2015,WAS,WR,29,16,16,111.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,6.0,0.0,0.0,0.0,185.7,137,116.16,2008.0,28,6,39,Mount Union,8.0,11.60625
Pierre Garcon,2016,WAS,WR,30,16,16,114.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,3.0,0.0,0.0,0.0,201.10000000000002,229,160.45,2008.0,28,6,39,Mount Union,9.0,12.568750000000001
Pierre Garcon,2017,SFO,WR,31,8,8,67.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,90.0,77,79.11,2008.0,28,6,39,Mount Union,10.0,11.25
Pierre Garcon,2018,SFO,WR,32,8,8,46.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,1.0,0.0,0.0,0.0,58.6,109,95.1,2008.0,28,6,39,Mount Union,11.0,7.325
Vincent Jackson,2013,TBB,WR,30,16,16,160.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,1224.0,7.0,0.0,1.0,0.0,242.4,36,39.33,2005.0,11,2,29,Northern Colorado,9.0,15.15
Vincent Jackson,2014,TBB,WR,31,16,16,142.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,2.0,0.0,1.0,1.0,180.2,35,40.39,2005.0,11,2,29,Northern Colorado,10.0,11.2625
Vincent Jackson,2015,TBB,WR,32,10,9,62.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,3.0,0.0,0.0,0.0,105.30000000000001,70,68.14,2005.0,11,2,29,Northern Colorado,11.0,10.530000000000001
Vincent Jackson,2016,TBB,WR,33,5,5,32.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,32.3,129,114.66,2005.0,11,2,29,Northern Colorado,12.0,6.459999999999999
Anquan Boldin,2013,SFO,WR,33,16,16,129.0,85.0,0.0,0.0,0.0,11.0,0.0,2.0,1179.0,7.0,0.0,0.0,0.0,246.0,89,88.1,2003.0,6,2,22,Florida State,11.0,15.375
Anquan Boldin,2014,SFO,WR,34,16,16,130.0,83.0,0.0,0.0,1.0,4.0,0.0,1.0,1062.0,5.0,0.0,0.0,0.0,219.60000000000002,143,118.14,2003.0,6,2,22,Florida State,12.0,13.725000000000001
Anquan Boldin,2015,SFO,WR,35,14,13,111.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,4.0,0.0,1.0,1.0,169.9,104,97.33,2003.0,6,2,22,Florida State,13.0,12.135714285714286
Anquan Boldin,2016,DET,WR,36,16,16,95.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,8.0,0.0,0.0,0.0,173.4,264,174.15,2003.0,6,2,22,Florida State,14.0,10.8375
Larry Fitzgerald,2013,ARI,WR,30,16,16,135.0,82.0,0.0,0.0,1.0,8.0,0.0,2.0,954.0,10.0,0.0,1.0,1.0,236.2,24,27.59,2004.0,1,1,3,Pittsburgh,10.0,14.7625
Larry Fitzgerald,2014,ARI,WR,31,14,13,103.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,2.0,0.0,1.0,1.0,151.4,38,42.64,2004.0,1,1,3,Pittsburgh,11.0,10.814285714285715
Larry Fitzgerald,2015,ARI,WR,32,16,16,145.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,9.0,0.0,2.0,2.0,280.5,79,79.37,2004.0,1,1,3,Pittsburgh,12.0,17.53125
Larry Fitzgerald,2016,ARI,WR,33,16,16,150.0,107.0,0.0,0.0,1.0,5.0,0.0,2.0,1023.0,6.0,0.0,2.0,1.0,243.8,53,55.1,2004.0,1,1,3,Pittsburgh,13.0,15.2375
Larry Fitzgerald,2017,ARI,WR,34,16,16,161.0,109.0,21.0,0.0,1.0,0.0,0.0,0.0,1156.0,6.0,0.0,1.0,1.0,259.44,47,51.33,2004.0,1,1,3,Pittsburgh,14.0,16.215
Larry Fitzgerald,2018,ARI,WR,35,16,16,112.0,69.0,32.0,1.0,1.0,0.0,0.0,0.0,734.0,6.0,0.0,0.0,0.0,183.68,33,35.14,2004.0,1,1,3,Pittsburgh,15.0,11.48
Larry Fitzgerald,2019,ARI,WR,36,16,16,109.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,4.0,0.0,1.0,1.0,177.4,92,85.17,2004.0,1,1,3,Pittsburgh,16.0,11.0875
Larry Fitzgerald,2020,ARI,WR,37,13,13,72.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,1.0,0.0,0.0,0.0,100.9,262,161.62,2004.0,1,1,3,Pittsburgh,17.0,7.761538461538462
Keenan Allen,2013,LAC,WR,21,15,14,105.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,8.0,0.0,2.0,2.0,219.60000000000002,202,130.63,2013.0,8,3,14,California,1.0,14.640000000000002
Keenan Allen,2014,LAC,WR,22,14,14,121.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,4.0,0.0,2.0,2.0,175.3,29,36.69,2013.0,8,3,14,California,2.0,12.521428571428572
Keenan Allen,2015,LAC,WR,23,8,8,89.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,4.0,0.0,1.0,1.0,161.5,42,46.44,2013.0,8,3,14,California,3.0,20.1875
Keenan Allen,2016,LAC,WR,24,1,1,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,12.3,16,20.73,2013.0,8,3,14,California,4.0,12.3
Keenan Allen,2017,LAC,WR,25,16,15,159.0,102.0,0.0,0.0,0.0,9.0,0.0,2.0,1393.0,6.0,0.0,1.0,0.0,278.20000000000005,32,34.2,2013.0,8,3,14,California,5.0,17.387500000000003
Keenan Allen,2018,LAC,WR,26,16,14,136.0,97.0,0.0,0.0,0.0,75.0,0.0,9.0,1196.0,6.0,0.0,3.0,1.0,258.1,17,17.51,2013.0,8,3,14,California,6.0,16.13125
Keenan Allen,2019,LAC,WR,27,16,16,149.0,104.0,0.0,0.0,0.0,16.0,0.0,3.0,1199.0,6.0,0.0,0.0,0.0,261.5,28,27.3,2013.0,8,3,14,California,7.0,16.34375
Keenan Allen,2020,LAC,WR,28,14,13,147.0,100.0,0.0,0.0,1.0,-1.0,0.0,1.0,992.0,8.0,0.0,3.0,2.0,243.10000000000002,53,48.46,2013.0,8,3,14,California,8.0,17.364285714285717
Keenan Allen,2021,LAC,WR,29,16,16,157.0,106.0,0.0,0.0,1.0,0.0,0.0,0.0,1138.0,6.0,0.0,1.0,0.0,255.8,24,24.74,2013.0,8,3,14,California,9.0,15.9875
Keenan Allen,2022,LAC,WR,30,10,10,89.0,66.0,0.0,0.0,0.0,8.0,0.0,1.0,752.0,4.0,0.0,1.0,1.0,164.0,27,26.58,2013.0,8,3,14,California,10.0,16.4
Julian Edelman,2013,NEP,WR,27,16,11,151.0,105.0,0.0,0.0,0.0,11.0,0.0,2.0,1056.0,6.0,0.0,6.0,0.0,247.7,301,170.68,2009.0,29,7,23,Kent State,5.0,15.48125
Julian Edelman,2014,NEP,WR,28,14,13,134.0,92.0,0.0,0.0,0.0,94.0,0.0,10.0,972.0,4.0,0.0,3.0,0.0,222.60000000000002,56,60.49,2009.0,29,7,23,Kent State,6.0,15.900000000000002
Julian Edelman,2015,NEP,WR,29,9,9,88.0,61.0,0.0,0.0,0.0,23.0,0.0,3.0,692.0,7.0,0.0,1.0,1.0,172.5,45,47.19,2009.0,29,7,23,Kent State,7.0,19.166666666666668
Julian Edelman,2016,NEP,WR,30,16,13,159.0,98.0,0.0,0.0,0.0,57.0,0.0,12.0,1106.0,3.0,0.0,3.0,2.0,228.3,36,41.88,2009.0,29,7,23,Kent State,8.0,14.26875
Julian Edelman,2018,NEP,WR,32,12,12,108.0,74.0,43.0,0.0,2.0,107.0,0.0,9.0,850.0,6.0,0.0,1.0,0.0,207.42000000000002,67,67.89,2009.0,29,7,23,Kent State,10.0,17.285
Julian Edelman,2019,NEP,WR,33,16,13,153.0,100.0,47.0,1.0,2.0,27.0,0.0,8.0,1117.0,6.0,0.0,3.0,1.0,254.27999999999997,40,37.75,2009.0,29,7,23,Kent State,11.0,15.892499999999998
Julian Edelman,2020,NEP,WR,34,6,1,39.0,21.0,38.0,0.0,2.0,22.0,0.0,2.0,315.0,0.0,0.0,0.0,0.0,56.220000000000006,74,72.68,2009.0,29,7,23,Kent State,12.0,9.370000000000001
T.Y. Hilton,2013,IND,WR,24,16,10,139.0,82.0,0.0,0.0,0.0,6.0,0.0,2.0,1083.0,5.0,0.0,1.0,0.0,220.9,74,74.29,2012.0,13,3,29,Florida International,2.0,13.80625
T.Y. Hilton,2014,IND,WR,25,15,15,131.0,82.0,0.0,0.0,0.0,20.0,0.0,2.0,1345.0,7.0,0.0,3.0,1.0,258.5,52,55.65,2012.0,13,3,29,Florida International,3.0,17.233333333333334
T.Y. Hilton,2015,IND,WR,26,16,15,134.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.0,5.0,0.0,1.0,0.0,211.4,20,29.03,2012.0,13,3,29,Florida International,4.0,13.2125
T.Y. Hilton,2016,IND,WR,27,16,16,155.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,6.0,0.0,0.0,0.0,271.8,24,27.62,2012.0,13,3,29,Florida International,5.0,16.9875
T.Y. Hilton,2017,IND,WR,28,16,16,109.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,4.0,0.0,2.0,1.0,175.60000000000002,24,24.18,2012.0,13,3,29,Florida International,6.0,10.975000000000001
T.Y. Hilton,2018,IND,WR,29,14,14,120.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,6.0,0.0,0.0,0.0,239.0,28,28.97,2012.0,13,3,29,Florida International,7.0,17.071428571428573
T.Y. Hilton,2019,IND,WR,30,10,10,68.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,5.0,0.0,0.0,0.0,125.1,39,37.74,2012.0,13,3,29,Florida International,8.0,12.51
T.Y. Hilton,2020,IND,WR,31,15,15,93.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,5.0,0.0,0.0,0.0,162.2,66,62.09,2012.0,13,3,29,Florida International,9.0,10.813333333333333
T.Y. Hilton,2021,IND,WR,32,10,9,37.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,3.0,0.0,0.0,0.0,74.1,243,153.05,2012.0,13,3,29,Florida International,10.0,7.409999999999999
Torrey Smith,2013,BAL,WR,24,16,16,137.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,4.0,0.0,1.0,0.0,201.8,56,56.95,2011.0,5,2,26,Maryland,3.0,12.6125
Torrey Smith,2014,BAL,WR,25,16,16,92.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,11.0,0.0,0.0,0.0,191.7,54,60.03,2011.0,5,2,26,Maryland,4.0,11.98125
Torrey Smith,2015,SFO,WR,26,16,12,62.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,4.0,0.0,0.0,0.0,123.3,103,97.12,2011.0,5,2,26,Maryland,5.0,7.70625
Torrey Smith,2016,SFO,WR,27,12,12,49.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,3.0,0.0,0.0,0.0,64.7,121,110.47,2011.0,5,2,26,Maryland,6.0,5.391666666666667
Torrey Smith,2017,PHI,WR,28,16,14,67.0,36.0,0.0,0.0,0.0,-3.0,0.0,1.0,430.0,2.0,0.0,0.0,0.0,90.7,286,183.87,2011.0,5,2,26,Maryland,7.0,5.66875
Riley Cooper,2013,PHI,WR,26,16,15,84.0,47.0,0.0,0.0,0.0,18.0,0.0,0.0,835.0,8.0,0.0,0.0,0.0,180.3,316,176.5,2010.0,18,5,28,Florida,4.0,11.26875
Riley Cooper,2014,PHI,WR,27,16,16,95.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,3.0,0.0,1.0,1.0,128.7,130,111.55,2010.0,18,5,28,Florida,5.0,8.04375
Michael Floyd,2013,ARI,WR,24,16,16,113.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,5.0,0.0,0.0,0.0,199.10000000000002,138,112.97,2012.0,2,1,13,Notre Dame,2.0,12.443750000000001
